34,906874,gross,1394.0
34,32299,gross,1394.0
34,709948,gross,83.0
34,709949,gross,114.0
34,32365,gross,225.0
34,1701651,gross,968.0
34,1701651,gross,536.0
34,1701651,gross,42.0
34,1701651,gross,12.0
34,1701651,gross,492.0
34,1701651,gross,14.0
34,1701651,gross,399.0
34,1701651,gross,363.0
34,1701651,gross,255.0
34,1701651,gross,60.0
34,1701651,gross,1.0
34,1701651,gross,156.0
34,1701651,gross,29.0
34,1701651,gross,113.0
34,1701651,gross,68.0
34,1701651,gross,34.0
34,1701651,gross,210.0
34,1701651,gross,11.0
34,1701651,gross,10.0
34,1701651,gross,79.0
34,1701651,gross,142.0
34,1701651,gross,107.0
34,1701651,gross,122.0
34,1701651,gross,28.0
34,1701651,gross,51.0
34,1701651,gross,174.0
34,1701651,gross,143.0
34,1701651,gross,21.0
34,1701651,gross,16.0
34,1701651,gross,39.0
34,1701651,gross,7.0
34,1701651,gross,4.0
34,1701651,gross,13.0
34,1701651,gross,20.0
34,1701651,gross,24.0
34,1701651,gross,36.0
34,1701651,gross,128.0
34,1701651,gross,284.0
34,1701651,gross,81.0
34,1701651,gross,126.0
34,1701651,gross,9.0
34,1701651,gross,37.0
34,1701651,gross,184.0
34,1701651,gross,2.0
34,1701651,gross,3.0
34,1701651,gross,5.0
34,1701651,gross,75.0
34,1701651,gross,18.0
34,1701651,gross,1680.0
34,1701651,gross,70.0
34,1701651,gross,15.0
34,1701651,gross,426.0
34,1701651,gross,130.0
34,1701651,gross,180.0
34,1701651,gross,110.0
34,1701651,gross,323.0
34,1701651,gross,397.0
34,1701651,gross,431.0
34,1701651,gross,31.0
34,1701651,gross,6.0
34,1701651,gross,35.0
34,1701651,gross,30.0
34,1701651,gross,90.0
34,1701651,gross,165.0
34,1701651,gross,27.0
34,1701651,gross,55.0
34,1701651,gross,92.0
34,1701651,gross,94.0
34,1701651,gross,22.0
34,1701651,gross,1155.0
34,1701651,gross,104.0
34,1701651,gross,218.0
34,1701651,gross,77.0
34,1701651,gross,45.0
34,1701651,gross,19.0
34,1701651,gross,17.0
34,1701651,gross,83.0
34,1701651,gross,40.0
34,1701651,gross,1395.0
34,1701651,gross,2305.0
34,1701651,gross,72.0
34,1701651,gross,87.0
34,1701651,gross,97.0
34,1701651,gross,85.0
34,1701651,gross,65.0
34,1701651,gross,208.0
34,1701651,gross,120.0
34,1701651,gross,314.0
34,1701651,gross,109.0
34,1701651,gross,41.0
34,1701651,gross,398.0
34,1701651,gross,162.0
34,1701651,gross,688.0
34,1701651,gross,44.0
34,1701651,gross,124.0
34,1701651,gross,823.0
34,1701651,gross,76.0
34,1701651,gross,117.0
34,1701651,gross,62.0
34,1701651,gross,61.0
34,1701651,gross,8.0
34,1701651,gross,121.0
34,1701651,gross,53.0
34,1701651,gross,116.0
34,1701651,gross,101.0
34,1701651,gross,25.0
34,1701651,gross,47.0
34,1701651,gross,67.0
34,1701651,gross,348.0
34,1701651,gross,73.0
34,1701651,gross,198.0
34,1701651,gross,26.0
34,1701651,gross,105.0
34,1701651,gross,96.0
34,1701651,gross,312.0
34,1701651,gross,237.0
34,1701651,gross,183.0
34,1701651,gross,153.0
34,1701651,gross,1014.0
34,1701651,gross,49.0
34,1701651,gross,38.0
34,1701651,gross,46.0
34,1701651,gross,571.0
34,1701651,gross,233.0
34,1701651,gross,251.0
34,1701651,gross,209.0
34,1701651,gross,211.0
34,1701651,gross,320.0
34,1701651,gross,140.0
34,1701651,gross,186.0
34,1701651,gross,145.0
34,1701651,gross,228.0
34,1701651,gross,475.0
34,1701651,gross,150.0
34,1701651,gross,148.0
34,1701651,gross,309.0
34,1701651,gross,290.0
34,1701651,gross,106.0
34,1701651,gross,56.0
34,1701651,gross,23.0
34,1701651,gross,152.0
34,1701651,gross,279.0
34,1701651,gross,32.0
34,1701651,gross,244.0
34,1701651,gross,58.0
34,1701651,gross,171.0
34,1701651,gross,3276.0
34,1701651,gross,1797.0
34,1701651,gross,271.0
34,1701651,gross,243.0
34,1701651,gross,215.0
34,1701651,gross,64.0
34,1701651,gross,52.0
34,1701651,gross,71.0
34,1701651,gross,33.0
34,1701651,gross,134.0
34,1701651,gross,95.0
34,1701651,gross,78.0
34,1701651,gross,100.0
34,1701651,gross,74.0
34,1701651,gross,483.0
34,1701651,gross,345.0
34,1701651,gross,239.0
34,1701651,gross,202.0
34,1701651,gross,172.0
34,1701651,gross,138.0
34,1701651,gross,93.0
34,1701651,gross,151.0
34,1701651,gross,221.0
34,1701651,gross,66.0
34,1701651,gross,63.0
34,1701651,gross,48.0
34,1701651,gross,123.0
34,1701651,gross,89.0
34,1701651,gross,510.0
34,1701651,gross,690.0
34,1701651,gross,540.0
34,1701651,gross,240.0
34,1701651,gross,570.0
34,1701651,gross,102.0
34,1701651,gross,735.0
34,1701651,gross,750.0
34,1701651,gross,111.0
34,1701651,gross,57.0
34,1701651,gross,235.0
34,1701651,gross,810.0
34,1701651,gross,1059.0
34,1701651,gross,885.0
34,1701651,gross,551.0
34,1701651,gross,3749.0
34,1701651,gross,1008.0
34,1701651,gross,979.0
34,1701651,gross,798.0
34,1701651,gross,247.0
34,1701651,gross,169.0
34,1701651,gross,144.0
34,1701651,gross,464.0
34,1701651,gross,477.0
34,1701651,gross,4608.0
34,1701651,gross,3525.0
34,1701651,gross,178.0
34,1701651,gross,1584.0
34,1701651,gross,139.0
34,1701651,gross,905.0
34,1701651,gross,417.0
34,1701651,gross,420.0
34,1701651,gross,491.0
34,1701651,gross,422.0
34,1701651,gross,1289.0
34,1701651,gross,181.0
34,1701651,gross,163.0
34,1701651,gross,125.0
34,1701651,gross,745.0
34,1701651,gross,794.0
34,1701651,gross,219.0
34,1701651,gross,177.0
34,1701651,gross,203.0
34,1701651,gross,69.0
34,1701651,gross,408.0
34,1701651,gross,626.0
34,1701651,gross,553.0
34,1701651,gross,350.0
34,1701651,gross,638.0
34,1701651,gross,249.0
34,1701651,gross,50.0
34,1701651,gross,136.0
34,1701651,gross,129.0
34,1701651,gross,342.0
34,1701651,gross,98.0
34,1701651,gross,43.0
34,1701651,gross,415.0
34,1701651,gross,3564.0
34,1701651,gross,132.0
34,1701651,gross,193.0
34,1701651,gross,287.0
34,1701651,gross,190.0
34,1701651,gross,137.0
34,1701651,gross,307.0
34,1701651,gross,54.0
34,1701651,gross,959.0
34,1701651,gross,1127.0
34,1701651,gross,789.0
34,1701651,gross,1252.0
34,1701651,gross,340.0
34,1701651,gross,114.0
